"Plot Title: TIYU240701DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21091844, SEN S/N: 21091844)","Temp, °C (LGR S/N: 21091844, SEN S/N: 21091844)","Coupler Attached (LGR S/N: 21091844)","Host Connected (LGR S/N: 21091844)","Stopped (LGR S/N: 21091844)","End Of File (LGR S/N: 21091844)"
1409,07/16/24 11:00:00 AM,6.79,22.92,,,,
1410,07/16/24 11:15:00 AM,6.82,23.04,,,,
1411,07/16/24 11:30:00 AM,6.79,23.08,,,,
1412,07/16/24 11:45:00 AM,6.77,23.12,,,,
1413,07/16/24 12:00:00 PM,6.76,23.14,,,,
1414,07/16/24 12:15:00 PM,6.76,23.22,,,,
1415,07/16/24 12:30:00 PM,6.75,23.36,,,,
1416,07/16/24 12:45:00 PM,6.74,23.42,,,,
1417,07/16/24 01:00:00 PM,6.73,23.44,,,,
1418,07/16/24 01:15:00 PM,6.71,23.44,,,,
1419,07/16/24 01:30:00 PM,6.70,23.52,,,,
1420,07/16/24 01:45:00 PM,6.67,23.64,,,,
1421,07/16/24 02:00:00 PM,6.65,23.72,,,,
1422,07/16/24 02:15:00 PM,6.66,23.82,,,,
1423,07/16/24 02:30:00 PM,6.65,23.88,,,,
1424,07/16/24 02:45:00 PM,6.56,23.94,,,,
1425,07/16/24 03:00:00 PM,6.65,23.92,,,,
1426,07/16/24 03:15:00 PM,6.63,23.88,,,,
1427,07/16/24 03:30:00 PM,6.62,23.88,,,,
1428,07/16/24 03:45:00 PM,6.60,23.84,,,,
1429,07/16/24 04:00:00 PM,6.60,23.80,,,,
1430,07/16/24 04:15:00 PM,6.57,23.80,,,,
1431,07/16/24 04:30:00 PM,6.56,23.76,,,,
1432,07/16/24 04:45:00 PM,6.54,23.76,,,,
1433,07/16/24 05:00:00 PM,6.54,23.74,,,,
1434,07/16/24 05:15:00 PM,6.52,23.70,,,,
1435,07/16/24 05:30:00 PM,6.51,23.68,,,,
1436,07/16/24 05:45:00 PM,6.71,23.66,,,,
1437,07/16/24 06:00:00 PM,6.77,22.94,,,,
1438,07/16/24 06:15:00 PM,6.79,22.92,,,,
1439,07/16/24 06:15:16 PM,,,Logged,,,
1440,07/16/24 06:15:29 PM,,,,Logged,,
1441,07/16/24 06:15:32 PM,,,,,Logged,Logged
