"Plot Title: SINDIDO061424"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20815614, SEN S/N: 20815614)","Temp, °C (LGR S/N: 20815614, SEN S/N: 20815614)","Coupler Attached (LGR S/N: 20815614)","Host Connected (LGR S/N: 20815614)","Stopped (LGR S/N: 20815614)","End Of File (LGR S/N: 20815614)"
1409,06/29/24 07:15:00 AM,6.69,23.82,,,,
1410,06/29/24 07:30:00 AM,6.69,23.88,,,,
1411,06/29/24 07:45:00 AM,6.68,24.04,,,,
1412,06/29/24 08:00:00 AM,6.67,24.38,,,,
1413,06/29/24 08:15:00 AM,6.63,24.82,,,,
1414,06/29/24 08:30:00 AM,6.59,25.24,,,,
1415,06/29/24 08:45:00 AM,6.54,25.82,,,,
1416,06/29/24 09:00:00 AM,6.49,26.26,,,,
1417,06/29/24 09:15:00 AM,6.45,26.40,,,,
1418,06/29/24 09:30:00 AM,6.44,26.40,,,,
1419,06/29/24 09:45:00 AM,6.43,26.42,,,,
1420,06/29/24 10:00:00 AM,6.43,26.42,,,,
1421,06/29/24 10:15:00 AM,6.43,26.32,,,,
1422,06/29/24 10:30:00 AM,6.43,26.56,,,,
1423,06/29/24 10:45:00 AM,6.41,26.58,,,,
1424,06/29/24 11:00:00 AM,6.42,26.70,,,,
1425,06/29/24 11:15:00 AM,6.39,27.06,,,,
1426,06/29/24 11:30:00 AM,6.34,27.68,,,,
1427,06/29/24 11:45:00 AM,6.29,28.08,,,,
1428,06/29/24 12:00:00 PM,6.25,28.40,,,,
1429,06/29/24 12:15:00 PM,6.22,29.36,,,,
1430,06/29/24 12:30:00 PM,6.14,29.92,,,,
1431,06/29/24 12:45:00 PM,6.10,29.56,,,,
1432,06/29/24 01:00:00 PM,6.10,28.54,,,,
1433,06/29/24 01:15:00 PM,6.17,28.18,,,,
1434,06/29/24 01:30:00 PM,6.16,28.28,,,,
1435,06/29/24 01:45:00 PM,6.20,28.20,,,,
1436,06/29/24 02:00:00 PM,6.19,27.92,,,,
1437,06/29/24 02:15:00 PM,6.23,27.86,,,,
1438,06/29/24 02:30:00 PM,6.23,27.96,,,,
1439,06/29/24 02:45:00 PM,6.27,28.20,,,,
1440,06/29/24 03:00:00 PM,6.23,28.20,,,,
1441,06/29/24 03:15:00 PM,6.22,28.30,,,,
1442,06/29/24 03:30:00 PM,6.20,28.20,,,,
1443,06/29/24 03:45:00 PM,6.21,28.06,,,,
1444,06/29/24 04:00:00 PM,6.21,27.92,,,,
1445,06/29/24 04:15:00 PM,6.24,28.10,,,,
1446,06/29/24 04:30:00 PM,6.22,27.98,,,,
1447,06/29/24 04:45:00 PM,6.24,27.50,,,,
1448,06/29/24 05:00:00 PM,6.28,26.96,,,,
1449,06/29/24 05:15:00 PM,6.33,26.42,,,,
1450,06/29/24 05:30:00 PM,6.39,25.92,,,,
1451,06/29/24 05:45:00 PM,6.44,25.46,,,,
1452,06/29/24 06:00:00 PM,6.47,25.20,,,,
1453,06/29/24 06:15:00 PM,6.50,24.98,,,,
1454,06/29/24 06:30:00 PM,6.53,24.86,,,,
1455,06/29/24 06:45:00 PM,6.54,24.70,,,,
1456,06/29/24 07:00:00 PM,6.55,24.64,,,,
1457,06/29/24 07:15:00 PM,6.56,24.62,,,,
1458,06/29/24 07:30:00 PM,6.56,24.60,,,,
1459,06/29/24 07:45:00 PM,6.56,24.54,,,,
1460,06/29/24 08:00:00 PM,6.57,24.58,,,,
1461,06/29/24 08:15:00 PM,6.57,24.58,,,,
1462,06/29/24 08:30:00 PM,6.58,24.66,,,,
1463,06/29/24 08:45:00 PM,6.57,24.72,,,,
1464,06/29/24 09:00:00 PM,6.56,24.62,,,,
1465,06/29/24 09:15:00 PM,6.58,24.30,,,,
1466,06/29/24 09:30:00 PM,6.62,24.16,,,,
1467,06/29/24 09:45:00 PM,6.62,23.98,,,,
1468,06/29/24 10:00:00 PM,6.64,23.90,,,,
1469,06/29/24 10:15:00 PM,6.63,23.88,,,,
1470,06/29/24 10:30:00 PM,6.65,23.78,,,,
1471,06/29/24 10:45:00 PM,6.65,23.80,,,,
1472,06/29/24 11:00:00 PM,6.66,23.72,,,,
1473,06/29/24 11:15:00 PM,6.67,23.64,,,,
1474,06/29/24 11:30:00 PM,6.67,23.60,,,,
1475,06/29/24 11:45:00 PM,6.66,23.62,,,,
1476,06/30/24 12:00:00 AM,6.68,23.58,,,,
1477,06/30/24 12:15:00 AM,6.66,23.60,,,,
1478,06/30/24 12:30:00 AM,6.67,23.54,,,,
1479,06/30/24 12:45:00 AM,6.68,23.46,,,,
1480,06/30/24 01:00:00 AM,6.69,23.38,,,,
1481,06/30/24 01:15:00 AM,6.70,23.34,,,,
1482,06/30/24 01:30:00 AM,6.71,23.28,,,,
1483,06/30/24 01:45:00 AM,6.72,23.20,,,,
1484,06/30/24 02:00:00 AM,6.72,23.16,,,,
1485,06/30/24 02:15:00 AM,6.73,23.16,,,,
1486,06/30/24 02:30:00 AM,6.74,23.12,,,,
1487,06/30/24 02:45:00 AM,6.73,23.08,,,,
1488,06/30/24 03:00:00 AM,6.73,23.06,,,,
1489,06/30/24 03:15:00 AM,6.75,22.92,,,,
1490,06/30/24 03:30:00 AM,6.75,22.84,,,,
1491,06/30/24 03:45:00 AM,6.76,22.78,,,,
1492,06/30/24 04:00:00 AM,6.76,22.76,,,,
1493,06/30/24 04:15:00 AM,6.76,22.72,,,,
1494,06/30/24 04:30:00 AM,6.76,22.70,,,,
1495,06/30/24 04:45:00 AM,6.75,22.76,,,,
1496,06/30/24 05:00:00 AM,6.76,22.78,,,,
1497,06/30/24 05:15:00 AM,6.75,22.80,,,,
1498,06/30/24 05:30:00 AM,6.75,22.76,,,,
1499,06/30/24 05:45:00 AM,6.77,22.74,,,,
1500,06/30/24 06:00:00 AM,6.76,22.70,,,,
1501,06/30/24 06:15:00 AM,6.75,22.74,,,,
1502,06/30/24 06:30:00 AM,6.76,22.76,,,,
1503,06/30/24 06:45:00 AM,6.76,22.78,,,,
1504,06/30/24 07:00:00 AM,6.76,22.74,,,,
1505,06/30/24 07:15:00 AM,6.79,22.54,,,,
1506,06/30/24 07:30:00 AM,6.82,22.36,,,,
1507,06/30/24 07:45:00 AM,6.84,22.16,,,,
1508,06/30/24 08:00:00 AM,6.85,22.06,,,,
1509,06/30/24 08:15:00 AM,6.86,22.02,,,,
1510,06/30/24 08:30:00 AM,6.84,22.02,,,,
1511,06/30/24 08:45:00 AM,6.84,22.02,,,,
1512,06/30/24 09:00:00 AM,6.85,22.08,,,,
1513,06/30/24 09:15:00 AM,6.84,22.14,,,,
1514,06/30/24 09:30:00 AM,6.84,22.24,,,,
1515,06/30/24 09:45:00 AM,6.82,22.38,,,,
1516,06/30/24 10:00:00 AM,6.78,22.56,,,,
1517,06/30/24 10:15:00 AM,6.76,22.72,,,,
1518,06/30/24 10:30:00 AM,6.75,22.84,,,,
1519,06/30/24 10:45:00 AM,6.75,22.96,,,,
1520,06/30/24 11:00:00 AM,6.75,22.94,,,,
1521,06/30/24 11:15:00 AM,6.73,23.30,,,,
1522,06/30/24 11:30:00 AM,6.67,23.72,,,,
1523,06/30/24 11:45:00 AM,6.63,24.12,,,,
1524,06/30/24 12:00:00 PM,6.59,24.34,,,,
1525,06/30/24 12:15:00 PM,6.56,24.46,,,,
1526,06/30/24 12:30:00 PM,6.56,24.40,,,,
1527,06/30/24 12:45:00 PM,6.56,24.44,,,,
1528,06/30/24 01:00:00 PM,6.54,24.64,,,,
1529,06/30/24 01:15:00 PM,6.54,24.96,,,,
1530,06/30/24 01:30:00 PM,6.47,25.48,,,,
1531,06/30/24 01:45:00 PM,6.44,25.96,,,,
1532,06/30/24 02:00:00 PM,6.39,26.12,,,,
1533,06/30/24 02:15:00 PM,6.40,26.16,,,,
1534,06/30/24 02:30:00 PM,6.38,26.12,,,,
1535,06/30/24 02:45:00 PM,6.45,26.04,,,,
1536,06/30/24 03:00:00 PM,6.43,25.74,,,,
1537,06/30/24 03:15:00 PM,6.46,25.72,,,,
1538,06/30/24 03:30:00 PM,6.46,25.66,,,,
1539,06/30/24 03:45:00 PM,6.45,25.64,,,,
1540,06/30/24 04:00:00 PM,6.47,25.46,,,,
1541,06/30/24 04:15:00 PM,6.48,25.28,,,,
1542,06/30/24 04:30:00 PM,6.48,25.10,,,,
1543,06/30/24 04:45:00 PM,6.50,24.94,,,,
1544,06/30/24 05:00:00 PM,6.52,24.76,,,,
1545,06/30/24 05:15:00 PM,6.55,24.46,,,,
1546,06/30/24 05:30:00 PM,6.59,24.12,,,,
1547,06/30/24 05:45:00 PM,6.64,23.78,,,,
1548,06/30/24 06:00:00 PM,6.66,23.50,,,,
1549,06/30/24 06:15:00 PM,6.69,23.30,,,,
1550,06/30/24 06:30:00 PM,6.74,23.06,,,,
1551,06/30/24 06:45:00 PM,6.75,22.90,,,,
1552,06/30/24 07:00:00 PM,6.75,22.76,,,,
1553,06/30/24 07:15:00 PM,6.75,22.68,,,,
1554,06/30/24 07:30:00 PM,6.77,22.58,,,,
1555,06/30/24 07:45:00 PM,6.78,22.50,,,,
1556,06/30/24 08:00:00 PM,6.79,22.42,,,,
1557,06/30/24 08:15:00 PM,6.80,22.34,,,,
1558,06/30/24 08:30:00 PM,6.83,22.26,,,,
1559,06/30/24 08:45:00 PM,6.82,22.26,,,,
1560,06/30/24 09:00:00 PM,6.80,22.32,,,,
1561,06/30/24 09:15:00 PM,6.80,22.36,,,,
1562,06/30/24 09:30:00 PM,6.81,22.30,,,,
1563,06/30/24 09:45:00 PM,6.82,22.22,,,,
1564,06/30/24 10:00:00 PM,6.84,22.08,,,,
1565,06/30/24 10:15:00 PM,6.86,21.96,,,,
1566,06/30/24 10:30:00 PM,6.86,21.86,,,,
1567,06/30/24 10:45:00 PM,6.87,21.78,,,,
1568,06/30/24 11:00:00 PM,6.87,21.72,,,,
1569,06/30/24 11:15:00 PM,6.88,21.66,,,,
1570,06/30/24 11:30:00 PM,6.90,21.56,,,,
1571,06/30/24 11:45:00 PM,6.92,21.46,,,,
1572,07/01/24 12:00:00 AM,6.92,21.40,,,,
1573,07/01/24 12:15:00 AM,6.94,21.36,,,,
1574,07/01/24 12:30:00 AM,6.93,21.30,,,,
1575,07/01/24 12:45:00 AM,6.93,21.26,,,,
1576,07/01/24 01:00:00 AM,6.93,21.22,,,,
1577,07/01/24 01:15:00 AM,6.93,21.18,,,,
1578,07/01/24 01:30:00 AM,6.93,21.16,,,,
1579,07/01/24 01:45:00 AM,6.94,21.16,,,,
1580,07/01/24 02:00:00 AM,6.94,21.20,,,,
1581,07/01/24 02:15:00 AM,6.92,21.26,,,,
1582,07/01/24 02:30:00 AM,6.92,21.28,,,,
1583,07/01/24 02:45:00 AM,6.91,21.34,,,,
1584,07/01/24 03:00:00 AM,6.92,21.36,,,,
1585,07/01/24 03:15:00 AM,6.92,21.38,,,,
1586,07/01/24 03:30:00 AM,6.91,21.40,,,,
1587,07/01/24 03:45:00 AM,6.91,21.40,,,,
1588,07/01/24 04:00:00 AM,6.91,21.40,,,,
1589,07/01/24 04:15:00 AM,6.92,21.38,,,,
1590,07/01/24 04:30:00 AM,6.92,21.32,,,,
1591,07/01/24 04:45:00 AM,6.93,21.28,,,,
1592,07/01/24 05:00:00 AM,6.93,21.24,,,,
1593,07/01/24 05:15:00 AM,6.93,21.24,,,,
1594,07/01/24 05:30:00 AM,6.93,21.24,,,,
1595,07/01/24 05:45:00 AM,6.93,21.28,,,,
1596,07/01/24 06:00:00 AM,6.91,21.34,,,,
1597,07/01/24 06:15:00 AM,6.91,21.48,,,,
1598,07/01/24 06:30:00 AM,6.88,21.68,,,,
1599,07/01/24 06:45:00 AM,6.85,21.92,,,,
1600,07/01/24 07:00:00 AM,6.84,22.16,,,,
1601,07/01/24 07:15:00 AM,6.79,22.50,,,,
1602,07/01/24 07:30:00 AM,6.75,22.84,,,,
1603,07/01/24 07:45:00 AM,6.75,23.08,,,,
1604,07/01/24 08:00:00 AM,6.73,23.40,,,,
1605,07/01/24 08:15:00 AM,6.72,23.62,,,,
1606,07/01/24 08:30:00 AM,6.72,23.68,,,,
1607,07/01/24 08:45:00 AM,6.68,24.00,,,,
1608,07/01/24 09:00:00 AM,6.70,24.24,,,,
1609,07/01/24 09:15:00 AM,6.65,26.26,,,,
1610,07/01/24 09:30:00 AM,6.43,27.74,,,,
1611,07/01/24 09:45:00 AM,6.34,28.38,,,,
1612,07/01/24 10:00:00 AM,6.21,29.34,,,,
1613,07/01/24 10:15:00 AM,6.16,29.80,,,,
1614,07/01/24 10:30:00 AM,6.08,30.38,,,,
1615,07/01/24 10:45:00 AM,6.02,31.04,,,,
1616,07/01/24 11:00:00 AM,5.90,32.44,,,,
1617,07/01/24 11:15:00 AM,5.78,33.20,,,,
1618,07/01/24 11:30:00 AM,5.77,33.14,,,,
1619,07/01/24 11:45:00 AM,5.84,32.36,,,,
1620,07/01/24 12:00:00 PM,5.96,32.30,,,,
1621,07/01/24 12:15:00 PM,5.97,32.40,,,,
1622,07/01/24 12:30:00 PM,5.95,32.78,,,,
1623,07/01/24 12:45:00 PM,5.90,33.02,,,,
1624,07/01/24 01:00:00 PM,5.85,32.02,,,,
1625,07/01/24 01:15:00 PM,5.98,31.22,,,,
1626,07/01/24 01:30:00 PM,6.00,31.00,,,,
1627,07/01/24 01:45:00 PM,6.02,30.72,,,,
1628,07/01/24 02:00:00 PM,6.03,30.58,,,,
1629,07/01/24 02:15:00 PM,6.06,30.68,,,,
1630,07/01/24 02:30:00 PM,6.08,30.68,,,,
1631,07/01/24 02:45:00 PM,6.03,30.42,,,,
1632,07/01/24 03:00:00 PM,6.05,29.78,,,,
1633,07/01/24 03:15:00 PM,6.11,29.16,,,,
1634,07/01/24 03:30:00 PM,6.17,28.54,,,,
1635,07/01/24 03:45:00 PM,6.21,28.08,,,,
1636,07/01/24 04:00:00 PM,6.21,27.64,,,,
1637,07/01/24 04:15:00 PM,6.28,27.26,,,,
1638,07/01/24 04:30:00 PM,6.31,26.80,,,,
1639,07/01/24 04:45:00 PM,6.34,26.50,,,,
1640,07/01/24 05:00:00 PM,6.36,26.24,,,,
1641,07/01/24 05:15:00 PM,6.39,26.00,,,,
1642,07/01/24 05:30:00 PM,6.42,25.76,,,,
1643,07/01/24 05:45:00 PM,6.47,25.40,,,,
1644,07/01/24 06:00:00 PM,6.50,25.18,,,,
1645,07/01/24 06:15:00 PM,6.52,24.92,,,,
1646,07/01/24 06:30:00 PM,6.56,24.80,,,,
1647,07/01/24 06:45:00 PM,6.55,24.74,,,,
1648,07/01/24 07:00:00 PM,6.57,24.66,,,,
1649,07/01/24 07:15:00 PM,6.56,24.58,,,,
1650,07/01/24 07:30:00 PM,6.58,24.50,,,,
1651,07/01/24 07:45:00 PM,6.61,24.38,,,,
1652,07/01/24 08:00:00 PM,6.63,24.26,,,,
1653,07/01/24 08:15:00 PM,6.65,24.06,,,,
1654,07/01/24 08:30:00 PM,6.65,23.86,,,,
1655,07/01/24 08:45:00 PM,6.65,23.84,,,,
1656,07/01/24 09:00:00 PM,6.67,23.82,,,,
1657,07/01/24 09:15:00 PM,6.66,23.84,,,,
1658,07/01/24 09:30:00 PM,6.65,23.86,,,,
1659,07/01/24 09:45:00 PM,6.65,23.84,,,,
1660,07/01/24 10:00:00 PM,6.65,23.74,,,,
1661,07/01/24 10:15:00 PM,6.69,23.50,,,,
1662,07/01/24 10:30:00 PM,6.73,23.10,,,,
1663,07/01/24 10:45:00 PM,6.75,22.90,,,,
1664,07/01/24 11:00:00 PM,6.75,22.84,,,,
1665,07/01/24 11:15:00 PM,6.75,22.74,,,,
1666,07/01/24 11:30:00 PM,6.75,22.68,,,,
1667,07/01/24 11:45:00 PM,6.75,22.62,,,,
1668,07/02/24 12:00:00 AM,6.76,22.58,,,,
1669,07/02/24 12:15:00 AM,6.75,22.56,,,,
1670,07/02/24 12:30:00 AM,6.77,22.52,,,,
1671,07/02/24 12:45:00 AM,6.78,22.46,,,,
1672,07/02/24 01:00:00 AM,6.78,22.36,,,,
1673,07/02/24 01:15:00 AM,6.79,22.32,,,,
1674,07/02/24 01:30:00 AM,6.81,22.28,,,,
1675,07/02/24 01:45:00 AM,6.80,22.20,,,,
1676,07/02/24 02:00:00 AM,6.81,22.18,,,,
1677,07/02/24 02:15:00 AM,6.82,22.12,,,,
1678,07/02/24 02:30:00 AM,6.82,22.44,,,,
1679,07/02/24 02:45:00 AM,6.56,22.86,,,,
1680,07/02/24 03:00:00 AM,6.54,22.92,,,,
1681,07/02/24 03:15:00 AM,6.55,22.90,,,,
1682,07/02/24 03:30:00 AM,6.53,22.90,,,,
1683,07/02/24 03:45:00 AM,6.52,22.92,,,,
1684,07/02/24 04:00:00 AM,6.71,22.90,,,,
1685,07/02/24 04:15:00 AM,6.75,22.68,,,,
1686,07/02/24 04:30:00 AM,6.77,22.48,,,,
1687,07/02/24 04:45:00 AM,6.78,22.38,,,,
1688,07/02/24 05:00:00 AM,6.80,22.34,,,,
1689,07/02/24 05:15:00 AM,6.80,22.24,,,,
1690,07/02/24 05:30:00 AM,6.81,22.24,,,,
1691,07/02/24 05:45:00 AM,6.82,22.26,,,,
1692,07/02/24 06:00:00 AM,6.80,22.32,,,,
1693,07/02/24 06:15:00 AM,6.79,22.36,,,,
1694,07/02/24 06:30:00 AM,6.79,22.44,,,,
1695,07/02/24 06:45:00 AM,6.78,22.48,,,,
1696,07/02/24 07:00:00 AM,6.79,22.48,,,,
1697,07/02/24 07:15:00 AM,6.79,22.48,,,,
1698,07/02/24 07:30:00 AM,6.79,22.50,,,,
1699,07/02/24 07:45:00 AM,6.78,22.50,,,,
1700,07/02/24 08:00:00 AM,6.79,22.34,,,,
1701,07/02/24 08:15:00 AM,6.85,21.94,,,,
1702,07/02/24 08:30:00 AM,6.88,21.70,,,,
1703,07/02/24 08:45:00 AM,6.91,21.56,,,,
1704,07/02/24 09:00:00 AM,6.91,21.52,,,,
1705,07/02/24 09:15:00 AM,6.92,21.46,,,,
1706,07/02/24 09:30:00 AM,6.92,21.58,,,,
1707,07/02/24 09:45:00 AM,6.88,21.80,,,,
1708,07/02/24 10:00:00 AM,6.86,22.00,,,,
1709,07/02/24 10:15:00 AM,6.84,22.22,,,,
1710,07/02/24 10:30:00 AM,6.79,22.52,,,,
1711,07/02/24 10:45:00 AM,6.76,22.78,,,,
1712,07/02/24 11:00:00 AM,6.71,23.12,,,,
1713,07/02/24 11:15:00 AM,6.68,23.52,,,,
1714,07/02/24 11:30:00 AM,6.65,23.80,,,,
1715,07/02/24 11:45:00 AM,6.56,24.30,,,,
1716,07/02/24 12:00:00 PM,6.51,24.76,,,,
1717,07/02/24 12:15:00 PM,6.43,25.22,,,,
1718,07/02/24 12:30:00 PM,6.40,25.48,,,,
1719,07/02/24 12:45:00 PM,6.37,25.70,,,,
1720,07/02/24 01:00:00 PM,6.36,25.70,,,,
1721,07/02/24 01:15:00 PM,6.36,25.92,,,,
1722,07/02/24 01:30:00 PM,6.29,26.40,,,,
1723,07/02/24 01:45:00 PM,6.22,26.86,,,,
1724,07/02/24 02:00:00 PM,6.21,26.84,,,,
1725,07/02/24 02:15:00 PM,6.23,26.68,,,,
1726,07/02/24 02:30:00 PM,6.26,26.50,,,,
1727,07/02/24 02:45:00 PM,6.29,26.38,,,,
1728,07/02/24 03:00:00 PM,6.29,26.42,,,,
1729,07/02/24 03:15:00 PM,6.31,26.22,,,,
1730,07/02/24 03:30:00 PM,6.33,25.94,,,,
1731,07/02/24 03:45:00 PM,6.36,25.68,,,,
1732,07/02/24 04:00:00 PM,6.39,25.48,,,,
1733,07/02/24 04:15:00 PM,6.41,25.26,,,,
1734,07/02/24 04:30:00 PM,6.45,25.08,,,,
1735,07/02/24 04:45:00 PM,6.47,24.88,,,,
1736,07/02/24 05:00:00 PM,6.49,24.64,,,,
1737,07/02/24 05:15:00 PM,6.54,24.38,,,,
1738,07/02/24 05:30:00 PM,6.56,24.14,,,,
1739,07/02/24 05:45:00 PM,6.59,23.92,,,,
1740,07/02/24 06:00:00 PM,6.63,23.76,,,,
1741,07/02/24 06:15:00 PM,6.64,23.62,,,,
1742,07/02/24 06:30:00 PM,6.67,23.48,,,,
1743,07/02/24 06:45:00 PM,6.66,23.36,,,,
1744,07/02/24 07:00:00 PM,6.68,23.30,,,,
1745,07/02/24 07:15:00 PM,6.70,23.26,,,,
1746,07/02/24 07:30:00 PM,6.69,23.24,,,,
1747,07/02/24 07:45:00 PM,6.70,23.16,,,,
1748,07/02/24 08:00:00 PM,6.71,23.00,,,,
1749,07/02/24 08:15:00 PM,6.72,22.96,,,,
1750,07/02/24 08:30:00 PM,6.72,22.96,,,,
1751,07/02/24 08:45:00 PM,6.71,23.00,,,,
1752,07/02/24 09:00:00 PM,6.72,22.88,,,,
1753,07/02/24 09:15:00 PM,6.73,22.80,,,,
1754,07/02/24 09:30:00 PM,6.73,22.74,,,,
1755,07/02/24 09:45:00 PM,6.75,22.72,,,,
1756,07/02/24 10:00:00 PM,6.75,22.72,,,,
1757,07/02/24 10:15:00 PM,6.74,22.70,,,,
1758,07/02/24 10:30:00 PM,6.74,22.68,,,,
1759,07/02/24 10:45:00 PM,6.75,22.70,,,,
1760,07/02/24 11:00:00 PM,6.75,22.70,,,,
1761,07/02/24 11:15:00 PM,6.74,22.68,,,,
1762,07/02/24 11:30:00 PM,6.75,22.58,,,,
1763,07/02/24 11:45:00 PM,6.75,22.56,,,,
1764,07/03/24 12:00:00 AM,6.75,22.52,,,,
1765,07/03/24 12:15:00 AM,6.75,22.52,,,,
1766,07/03/24 12:30:00 AM,6.75,22.48,,,,
1767,07/03/24 12:45:00 AM,6.77,22.40,,,,
1768,07/03/24 01:00:00 AM,6.78,22.28,,,,
1769,07/03/24 01:15:00 AM,6.79,22.18,,,,
1770,07/03/24 01:30:00 AM,6.81,22.12,,,,
1771,07/03/24 01:45:00 AM,6.81,22.04,,,,
1772,07/03/24 02:00:00 AM,6.81,22.06,,,,
1773,07/03/24 02:15:00 AM,6.82,22.06,,,,
1774,07/03/24 02:30:00 AM,6.83,22.00,,,,
1775,07/03/24 02:45:00 AM,6.83,22.00,,,,
1776,07/03/24 03:00:00 AM,6.83,21.98,,,,
1777,07/03/24 03:15:00 AM,6.84,21.94,,,,
1778,07/03/24 03:30:00 AM,6.84,21.92,,,,
1779,07/03/24 03:45:00 AM,6.83,21.96,,,,
1780,07/03/24 04:00:00 AM,6.83,21.94,,,,
1781,07/03/24 04:15:00 AM,6.84,21.92,,,,
1782,07/03/24 04:30:00 AM,6.83,21.90,,,,
1783,07/03/24 04:45:00 AM,6.85,21.84,,,,
1784,07/03/24 05:00:00 AM,6.84,21.82,,,,
1785,07/03/24 05:15:00 AM,6.85,21.78,,,,
1786,07/03/24 05:30:00 AM,6.84,21.76,,,,
1787,07/03/24 05:45:00 AM,6.86,21.74,,,,
1788,07/03/24 06:00:00 AM,6.86,21.78,,,,
1789,07/03/24 06:15:00 AM,6.85,21.92,,,,
1790,07/03/24 06:30:00 AM,6.83,22.04,,,,
1791,07/03/24 06:45:00 AM,6.83,22.20,,,,
1792,07/03/24 07:00:00 AM,6.79,22.42,,,,
1793,07/03/24 07:15:00 AM,6.75,22.62,,,,
1794,07/03/24 07:30:00 AM,6.75,22.74,,,,
1795,07/03/24 07:45:00 AM,6.74,22.98,,,,
1796,07/03/24 08:00:00 AM,6.70,23.16,,,,
1797,07/03/24 08:15:00 AM,6.68,23.52,,,,
1798,07/03/24 08:30:00 AM,6.67,23.70,,,,
1799,07/03/24 08:45:00 AM,6.65,23.76,,,,
1800,07/03/24 09:00:00 AM,6.63,23.98,,,,
1801,07/03/24 09:15:00 AM,6.63,23.96,,,,
1802,07/03/24 09:30:00 AM,6.61,24.20,,,,
1803,07/03/24 09:45:00 AM,6.56,24.56,,,,
1804,07/03/24 10:00:00 AM,6.49,25.12,,,,
1805,07/03/24 10:15:00 AM,6.42,25.78,,,,
1806,07/03/24 10:30:00 AM,6.31,26.42,,,,
1807,07/03/24 10:45:00 AM,6.23,27.36,,,,
1808,07/03/24 11:00:00 AM,6.17,27.64,,,,
1809,07/03/24 11:15:00 AM,6.19,27.02,,,,
1810,07/03/24 11:30:00 AM,6.26,26.68,,,,
1811,07/03/24 11:45:00 AM,6.28,26.52,,,,
1812,07/03/24 12:00:00 PM,6.28,26.50,,,,
1813,07/03/24 12:15:00 PM,6.28,26.50,,,,
1814,07/03/24 12:30:00 PM,6.28,26.66,,,,
1815,07/03/24 12:45:00 PM,6.25,26.84,,,,
1816,07/03/24 01:00:00 PM,6.26,27.06,,,,
1817,07/03/24 01:15:00 PM,6.21,27.48,,,,
1818,07/03/24 01:30:00 PM,6.17,27.80,,,,
1819,07/03/24 01:45:00 PM,6.15,28.02,,,,
1820,07/03/24 02:00:00 PM,6.15,28.10,,,,
1821,07/03/24 02:15:00 PM,6.16,27.74,,,,
1822,07/03/24 02:30:00 PM,6.16,27.62,,,,
1823,07/03/24 02:45:00 PM,6.20,27.60,,,,
1824,07/03/24 03:00:00 PM,6.19,27.38,,,,
1825,07/03/24 03:15:00 PM,6.23,27.14,,,,
1826,07/03/24 03:30:00 PM,6.24,27.16,,,,
1827,07/03/24 03:45:00 PM,6.24,27.18,,,,
1828,07/03/24 04:00:00 PM,6.23,26.98,,,,
1829,07/03/24 04:15:00 PM,6.28,26.62,,,,
1830,07/03/24 04:30:00 PM,6.29,26.22,,,,
1831,07/03/24 04:45:00 PM,6.34,25.92,,,,
1832,07/03/24 05:00:00 PM,6.38,25.62,,,,
1833,07/03/24 05:15:00 PM,6.41,25.30,,,,
1834,07/03/24 05:30:00 PM,6.46,25.00,,,,
1835,07/03/24 05:45:00 PM,6.47,24.80,,,,
1836,07/03/24 06:00:00 PM,6.52,24.52,,,,
1837,07/03/24 06:15:00 PM,6.56,24.26,,,,
1838,07/03/24 06:30:00 PM,6.57,24.14,,,,
1839,07/03/24 06:45:00 PM,6.58,24.08,,,,
1840,07/03/24 07:00:00 PM,6.59,24.04,,,,
1841,07/03/24 07:15:00 PM,6.61,23.96,,,,
1842,07/03/24 07:30:00 PM,6.61,23.94,,,,
1843,07/03/24 07:45:00 PM,6.62,23.84,,,,
1844,07/03/24 08:00:00 PM,6.65,23.68,,,,
1845,07/03/24 08:15:00 PM,6.65,23.58,,,,
1846,07/03/24 08:30:00 PM,6.65,23.58,,,,
1847,07/03/24 08:45:00 PM,6.65,23.52,,,,
1848,07/03/24 09:00:00 PM,6.67,23.46,,,,
1849,07/03/24 09:15:00 PM,6.66,23.40,,,,
1850,07/03/24 09:30:00 PM,6.66,23.42,,,,
1851,07/03/24 09:45:00 PM,6.69,23.36,,,,
1852,07/03/24 10:00:00 PM,6.69,23.22,,,,
1853,07/03/24 10:15:00 PM,6.69,23.02,,,,
1854,07/03/24 10:30:00 PM,6.71,22.86,,,,
1855,07/03/24 10:45:00 PM,6.73,22.72,,,,
1856,07/03/24 11:00:00 PM,6.75,22.58,,,,
1857,07/03/24 11:15:00 PM,6.76,22.48,,,,
1858,07/03/24 11:30:00 PM,6.76,22.42,,,,
1859,07/03/24 11:45:00 PM,6.76,22.40,,,,
1860,07/04/24 12:00:00 AM,6.75,22.34,,,,
1861,07/04/24 12:15:00 AM,6.77,22.30,,,,
1862,07/04/24 12:30:00 AM,6.78,22.26,,,,
1863,07/04/24 12:45:00 AM,6.78,22.22,,,,
1864,07/04/24 01:00:00 AM,6.78,22.18,,,,
1865,07/04/24 01:15:00 AM,6.80,22.14,,,,
1866,07/04/24 01:30:00 AM,6.80,22.10,,,,
1867,07/04/24 01:45:00 AM,6.81,22.06,,,,
1868,07/04/24 02:00:00 AM,6.81,22.00,,,,
